time;LAT;LON;GSPEED;CRS
39.579;18.120945538394153;-82.2364614289254;30.095999999999997;1.1429027272727272
39.684;19.437475008890033;-82.15527976350859;29.951999999999998;1.1410081818181819
39.782;20.745037959888577;-82.05927168019116;29.772;1.1309796363636364
39.885;22.055711111053824;-81.95167975826189;29.627999999999997;1.1201474545454546
39.995;23.342230786569417;-81.83760280581191;29.519999999999996;1.105936
40.098;24.63186065852642;-81.71194201149046;29.555999999999997;1.0935405454545455
40.191;25.900447338819504;-81.56821224233136;29.375999999999998;1.0854152727272728
40.295;27.160067521966994;-81.40965607063845;29.339999999999996;1.0625965454545454
40.403;28.398644520901144;-81.23303092364222;29.232;1.0515240000000001
40.497;29.628255038522184;-81.04157937597483;29.159999999999997;1.027848
40.6;30.84304291754961;-80.80889097601175;28.979999999999997;0.9957674545454546
40.699;32.02160066924989;-80.56647497462109;28.871999999999996;0.9679358181818182
40.804;33.18222553282976;-80.29440606711432;28.871999999999996;0.933632909090909
40.909;34.312840825878084;-79.9894416788593;28.727999999999998;0.9063538181818181
41.024;35.410336282104254;-79.66316574718803;28.619999999999997;0.877062
41.567;40.84527736995369;-77.35947314929217;27.971999999999998;0.6615532727272727
41.669;41.69922195747495;-76.83119539776817;27.755999999999997;0.6127225454545454
41.774;42.516936503350735;-76.29319000151008;27.72;0.5659250909090909
41.878;43.28048819396645;-75.71580393379554;27.575999999999997;0.5211896363636364
41.987;43.98676677048206;-75.11062111193314;27.683999999999997;0.477984
42.095;44.63577223755419;-74.47764152660966;27.467999999999996;0.43185836363636365
42.19;45.239581286907196;-73.82010774826631;27.107999999999997;0.36931909090909093
42.286;45.7709302790463;-73.14311851700768;27.323999999999998;0.3328396363636364
42.386;46.24500618502498;-72.43833248363808;26.927999999999997;0.2739330909090909
42.485;46.685962380841374;-71.71223480952904;26.927999999999997;0.2739330909090909
42.587;47.05445853155106;-70.96668163733557;26.747999999999998;0.1795481818181818
42.692;47.359461046755314;-70.21649947250262;26.927999999999997;0.12807181818181818
42.792;47.583037125878036;-69.43203526362777;26.747999999999998;0.06858527272727273
42.896;47.758306538686156;-68.634600690566;26.639999999999997;0.010240181818181818
43.005;47.83696255926043;-67.81122537050396;26.459999999999997;-0.04966254545454583
43.103;47.87627830635756;-66.98970617773011;26.531999999999996;-0.09927127272727293
43.2;47.84002373367548;-66.16031531430781;26.459999999999997;-0.1518519999999998
43.311;47.7492419090122;-65.34112187940627;26.387999999999998;-0.2109510909090907
43.4;47.56770277861506;-64.52239807555452;26.028;-0.26666890909090896
43.507;47.353043938055634;-63.68236249918118;26.316;-0.3137956363636363
43.609;47.07178115006536;-62.84928172500804;26.171999999999997;-0.3803238181818177
43.712;46.739101379178464;-62.01481441035867;26.208;-0.42392509090909075
43.814;46.33981764130294;-61.18730187648907;26.496;-0.47598563636363656
43.915;45.89222720451653;-60.34681886108592;26.387999999999998;-0.5284814545454548
44.049;45.36595609784126;-59.51004800386727;26.531999999999996;-0.5812449090909095
44.479;42.28577060624957;-55.888728698249906;27.035999999999998;-0.8279012727272722
44.578;41.459599159657955;-55.10804325342178;27.323999999999998;-0.8740949090909091
44.68;40.545416058041155;-54.36582173779607;27.395999999999997;-0.9363865454545455
44.783;39.61293563246727;-53.643525392282754;27.467999999999996;-0.9825005454545456
44.885;38.62281751073897;-52.9430103325285;27.467999999999996;-1.049680181818182
44.992;37.58713836316019;-52.26751917088404;27.755999999999997;-1.1002856363636366
45.194;35.393919417634606;-51.03284562798217;27.575999999999997;-1.2176298181818186
45.292;34.25156659260392;-50.46532193524763;27.755999999999997;-1.2674094545454544
45.395;33.05743208620697;-49.945990078151226;27.755999999999997;-1.2674094545454544
45.497;31.85085627809167;-49.47299395315349;27.755999999999997;-1.3914980000000003
45.598;30.622872775420547;-49.031507026869804;27.755999999999997;-1.472729818181818
45.701;29.352073955349624;-48.65303854458034;27.612;-1.507118181818182
45.801;28.053646810352802;-48.32924719480798;27.791999999999998;-1.5933752727272732
45.904;26.761075655929744;-48.03186636418104;27.971999999999998;-1.664383636363636
46.014;25.452952872030437;-47.7924053161405;28.043999999999997;-1.7177610909090908
46.112;24.14135516155511;-47.61410667793825;28.043999999999997;-1.7719358181818186
46.216;22.83250313717872;-47.47380255907774;28.115999999999996;-1.8465329090909088
46.313;21.52914258558303;-47.40948746073991;28.043999999999997;-1.9027592727272726
46.414;20.240604429505765;-47.38640952343121;28.259999999999998;-1.9682900000000003
46.516;18.96066807117313;-47.42773668561131;28.296;-2.0287603636363634
46.617;17.71970753837377;-47.51678624842316;28.296;-2.0955003636363636
46.925;14.067463212646544;-48.05128350947052;28.296;-2.1571478181818184
47.035;12.900979445315897;-48.2969405669719;28.583999999999996;-2.293151090909091
47.131;11.749318140558898;-48.5838348553516;28.871999999999996;-2.3370938181818177
47.23;10.576249179430306;-48.90223856596276;28.979999999999997;-2.3779196363636363
47.334;9.47564044687897;-49.240098025649786;28.979999999999997;-2.3779196363636363
47.44;8.365700772032142;-49.61270951805636;29.232;-2.435296363636364
47.535;7.2616171929985285;-50.011731690727174;29.375999999999998;-2.480031272727273
47.638;6.18754312582314;-50.44364974135533;29.735999999999997;-2.5043027272727274
47.741;5.110358748584986;-50.88715189928189;30.131999999999998;-2.533419272727273
47.841;4.06629419606179;-51.35196595964953;30.131999999999998;-2.533419272727273
47.939;3.0370521787554026;-51.85801728069782;30.779999999999998;-2.5728756363636363
48.065;2.0078101605176926;-52.36406873492524;30.455999999999996;-2.603792909090909
48.209;0.471176172606647;-53.16855398658663;30.816;-2.620274
48.299;-0.5311665739864111;-53.71908550290391;31.247999999999998;-2.6442316363636365
48.404;-1.5397298987954855;-54.29278511693701;31.427999999999997;-2.6588116363636365
48.506;-2.5362164890393615;-54.86972746159881;31.572;-2.670100181818182
48.608;-3.5389236509799957;-55.469837912358344;31.932;-2.6841392727272724
48.71;-4.517477358691394;-56.076433680951595;32.111999999999995;-2.698286545454545
48.806;-5.490174904465675;-56.709440149366856;32.291999999999994;-2.707145272727273
48.912;-6.474949146620929;-57.33920416701585;32.58;-2.7244436363636364
49.033;-7.465943939052522;-57.99213630426675;33.083999999999996;-2.7266843636363634
49.176;-8.95847444050014;-58.969913485925645;33.083999999999996;-2.728463272727273
49.276;-9.964656172320247;-59.63118738820776;33.623999999999995;-2.731263454545455
49.372;-10.986024883575737;-60.300802850630134;33.803999999999995;-2.7331436363636366
49.477;-11.99531683884561;-60.97366104554385;34.056;-2.735541090909091
49.577;-13.02876221574843;-61.640034231357276;34.308;-2.7333607272727276
49.678;-14.065317842178047;-62.317991566844285;34.452;-2.726477636363636
49.777;-15.126026894897223;-62.98946390207857;34.739999999999995;-2.7201494545454543
49.885;-16.186735917814076;-63.66093639982864;35.135999999999996;-2.7248352727272724
49.992;-17.26263191923499;-64.34075047960505;35.352;-2.716213636363636
50.099;-18.338527894578874;-65.02056472748518;35.748;-2.7187141818181817
50.196;-19.42961084935814;-65.70872056717053;35.82;-2.714466909090909
50.294;-20.535880776122212;-66.40521800611168;36.0;-2.709772727272727
50.392;-21.639040399342775;-67.09013161947951;36.396;-2.708959272727273
50.496;-22.757387001998723;-67.78338683815673;36.504;-2.7090436363636363
50.592;-23.887810304760933;-68.47339966474101;36.647999999999996;-2.707033272727273
50.697;-25.021343858912587;-69.17499667871743;37.007999999999996;-2.705093636363636
50.801;-26.179030845873058;-69.87010874273255;37.007999999999996;-2.7001292727272728
50.904;-27.32464107684791;-70.56846355739981;37.367999999999995;-2.696938181818182
51.018;-28.47921774443239;-71.25199198070914;37.26;-2.699567090909091
51.113;-29.621717656962574;-71.93876315141097;36.971999999999994;-2.6917312727272726
51.217;-30.7762942770496;-72.62229194305837;37.187999999999995;-2.6920716363636363
51.314;-31.915683866478503;-73.29747946700081;36.72;-2.686399636363636
51.413;-33.0671501737088;-73.96942460909486;36.864;-2.6902907272727274
51.513;-34.218616460449994;-74.64136993512511;37.007999999999996;-2.6834914545454542
51.616;-35.370082723908126;-75.31331544090062;36.504;-2.6835056363636363
51.719;-36.52154896594584;-75.985261131078;36.611999999999995;-2.6794694545454547
51.82;-37.669904925860465;-76.64562298217788;36.611999999999995;-2.676612727272727
51.923;-38.81515060644597;-77.29440099233761;36.647999999999996;-2.675718909090909
52.042;-39.97558326739818;-77.95152064785361;36.504;-2.6712416363636367
52.184;-41.697934969328344;-78.91727497661486;36.144;-2.6710263636363636
52.28;-42.85836758930236;-79.57439508335665;36.215999999999994;-2.6642201818181817
52.381;-44.00050293467939;-80.21158986724913;35.891999999999996;-2.6657420000000003
52.481;-45.13056151382625;-80.85202737525105;36.035999999999994;-2.6702647272727273
52.586;-46.26684058830142;-81.51563311507925;35.784;-2.6683963636363637
52.687;-47.396899135783315;-82.15607096953318;35.82;-2.6744572727272726
52.787;-48.5269576665014;-82.79650899628177;35.855999999999995;-2.681619090909091
52.893;-49.64804968237877;-83.45177377341315;35.675999999999995;-2.6708121818181816
52.999;-50.76603142544627;-84.09545468818396;35.748;-2.6799090909090912
53.104;-51.8750466555357;-84.7539623491466;35.46;-2.6827707272727275
53.203;-52.99302835762501;-85.39764360664412;35.64;-2.677734545454545
53.298;-54.111010047607124;-86.04132503224537;35.495999999999995;-2.6791209090909094
53.402;-55.21380471531302;-86.67666512960568;35.352;-2.677122727272727
53.507;-56.34075287077576;-87.30552031751722;35.244;-2.6683052727272725
53.606;-57.476667516864836;-87.91954909823835;35.244;-2.6655309090909087
53.708;-58.61258215550333;-88.53357805032283;35.135999999999996;-2.649932363636364
53.81;-59.745386535301805;-89.13602313073352;35.099999999999994;-2.65461
53.913;-60.89026765991002;-89.73522584605962;34.884;-2.639526545454545
54.029;-62.03203853778541;-90.32284467993304;34.884;-2.638559818181818
54.118;-63.18588616326451;-90.90722115756944;34.739999999999995;-2.6352069090909094
54.218;-64.33662354387343;-91.48001375515014;34.704;-2.628273090909091
54.32;-65.51151443552226;-92.04632145771757;34.632;-2.613018727272727
54.425;-66.69537184759974;-92.59780276101083;34.704;-2.6043085454545456
54.524;-67.88819578289986;-93.13445765618235;34.416;-2.5906096363636366
54.625;-69.0779094947502;-93.65952866291627;34.416;-2.5906096363636366
54.726;-70.29763301741332;-94.1517041628249;34.236;-2.5636392727272725
54.829;-71.55358684528619;-94.63415225595236;34.128;-2.537386363636364
54.931;-72.81228675786406;-95.07860582787544;34.092;-2.515006181818182
55.052;-74.10099651757628;-95.49016389297321;34.128;-2.481182
55.191;-76.08648738637567;-96.03753916500136;33.768;-2.4572912727272724
55.288;-77.42899644374847;-96.3601381550543;33.66;-2.392946909090909
55.392;-78.822558702901;-96.63177252188325;33.588;-2.349547818181818
55.594;-81.67519525345415;-97.0332609275356;33.552;-2.2582603636363636
55.697;-83.1221928074956;-97.16635746089742;33.336;-2.2232360000000004
55.796;-84.599200299941;-97.26655844552442;33.156;-2.1804269090909094
55.901;-86.09999729320407;-97.3106957282871;33.12;-2.134730727272727
56.006;-87.58835347183049;-97.30849683983251;33.156;-2.0905765454545455
56.108;-89.10049916803837;-97.250234214589;33.012;-2.046880909090909
56.207;-90.6153910625726;-97.15397694753483;32.796;-1.9905094545454542
56.308;-92.14199571497738;-97.00489842100069;32.796;-1.9456987272727273
56.417;-93.65615957975388;-96.80948364874348;32.724;-1.902416
56.615;-96.65613148733974;-96.264818681404;32.507999999999996;-1.7874932727272732
56.717;-98.15401631221175;-95.91232592752203;32.436;-1.742611454545455
56.916;-101.07623324915767;-95.0780589277856;32.111999999999995;-1.6904169090909094
57.038;-102.51264213584363;-94.59304212639108;32.076;-1.584907090909091
57.125;-103.8972696326673;-94.05983237735927;31.932;-1.5264978181818183
57.231;-105.26945631671697;-93.48028620425612;31.752;-1.468252181818182
57.327;-106.60815884452313;-92.87247271230444;31.535999999999998;-1.4132003636363637
57.429;-107.93442055117339;-92.21832276508212;31.535999999999998;-1.3671823636363631
57.535;-109.18474724888802;-91.52246481040493;31.572;-1.302670727272727
57.632;-110.41677677631378;-90.80668107839301;31.355999999999998;-1.2523885454545456
57.734;-111.56079447455704;-90.05243183253333;31.284;-1.1978112727272725
57.829;-112.66821771860123;-89.25833109300584;30.923999999999996;-1.1413
57.937;-113.72111338190734;-88.45403209514916;30.923999999999996;-1.0901016363636358
58.053;-114.71326097566634;-87.61636662203819;30.816;-1.0398989090909088
58.144;-115.6508809607476;-86.76850288314745;30.455999999999996;-0.9820332727272723
58.246;-116.5308630829677;-85.89885677024722;30.491999999999997;-0.9345165454545457
58.353;-117.35320733021945;-85.00742828240618;30.168;-0.8749778181818184
58.45;-118.078573057428;-84.09236086532474;30.6;-0.8200536363636367
58.556;-118.75252135656774;-83.1786793009378;29.88;-0.7551458181818186
58.652;-119.33571158535779;-82.26452704751864;29.88;-0.6959829090909093
58.751;-119.86712019052356;-81.30218168254942;29.627999999999997;-0.6370149090909091
58.856;-120.31399118155241;-80.36253387667239;29.555999999999997;-0.5784910909090906
58.965;-120.67010406125337;-79.4224154157564;29.555999999999997;-0.5181643636363633
59.072;-120.96272266097367;-78.4869253798388;29.447999999999997;-0.4540616363636363
59.17;-121.14628584124148;-77.53103901818395;29.447999999999997;-0.4540616363636363
59.264;-121.26049841195345;-76.6061918772757;29.375999999999998;-0.3193505454545454
59.367;-121.30225012917072;-75.70079985680059;29.159999999999997;-0.2644885454545457
59.47;-121.25946419592947;-74.81810550903901;28.799999999999997;-0.2052220000000003
59.575;-121.11695356387645;-73.94976726546884;28.691999999999997;-0.14022490909090948
59.67;-120.91405887436122;-73.09764167526737;28.583999999999996;-0.07257636363636327
59.777;-120.62973678018898;-72.27979793958366;28.331999999999997;-0.015461454545454051
59.876;-120.26087704580277;-71.48465195763856;28.403999999999996;0.063296
59.987;-119.82577697187662;-70.73212945275009;28.259999999999998;0.11924327272727273
60.09;-119.32443656865507;-70.02223043655977;28.115999999999996;0.18470672727272727
60.185;-118.75374559313059;-69.34337081573904;27.791999999999998;0.24418672727272728
60.289;-118.1226705936715;-68.68072394747287;27.683999999999997;0.3034474545454545
60.387;-117.43432183377445;-68.04587396373972;27.72;0.3670225454545455
60.486;-116.65868945699185;-67.47171671967953;27.72;0.4202194545454545
60.594;-115.82578334305435;-66.92535638669506;27.432;0.49454672727272725
60.693;-114.93871376104653;-66.41837708791718;28.008;0.5451561818181818
60.796;-113.97332714125514;-65.95726391486824;27.863999999999997;0.6159281818181818
60.894;-112.97793067246675;-65.52904670126736;28.691999999999997;0.6643105454545455
61.007;-111.9373373053968;-65.1253838906996;28.476;0.7192096363636364
61.108;-110.83050373755395;-64.76434468198568;28.727999999999998;0.76006
61.208;-109.67847329005599;-64.42785989120603;29.339999999999996;0.8021489090909091
61.305;-108.50539956893772;-64.1094444221817;29.7;0.845492
61.402;-107.28401872888207;-63.803999272640795;29.88;0.8691989090909091
61.509;-106.0295178340748;-63.51986600505188;30.491999999999997;0.9096038181818182
61.615;-104.76294019725174;-63.23897542105988;30.851999999999997;0.9193247272727273
61.716;-103.44769119564444;-62.921476230956614;31.319999999999997;0.9214192727272728
61.814;-102.1296962602064;-62.64197204075754;32.076;0.9389503636363637
61.917;-100.7965143257752;-62.35412645060569;32.327999999999996;0.9321658181818182
62.035;-99.41502532083541;-62.079251220449805;32.724;0.9462112727272728
62.125;-98.02145959530026;-61.80761870043352;33.623999999999995;0.954166
62.23;-96.60063010919839;-61.53088735602796;33.948;0.9577149090909092
62.321;-95.14668061211705;-61.275467932224274;34.343999999999994;0.9685090909090909
62.427;-93.67443387582898;-61.00012305146083;34.955999999999996;0.9711283636363636
62.636;-90.67266702093184;-60.47723068948835;35.82;0.9812641818181818
62.734;-89.13692636135966;-60.20651504537091;36.251999999999995;0.9876474545454546
62.834;-87.57392196916044;-59.93070062296465;36.827999999999996;0.9855832727272726
62.939;-86.00195115618408;-59.669713034294546;37.26;0.9881538181818182
63.054;-84.41168312262744;-59.388800042681396;37.583999999999996;0.9912196363636364
63.141;-82.80622813012451;-59.09954573633149;38.016;0.9810352727272728
63.237;-81.17350940778852;-58.805192686617374;38.448;0.9776070909090908
63.347;-79.55286755412817;-58.507597288582474;38.988;0.9756125454545455
63.453;-77.90185169875622;-58.193319086916745;39.275999999999996;0.9720623636363637
63.552;-76.23564889654517;-57.87069960311055;39.744;0.9675449090909091
63.655;-74.57530239969492;-57.521669649519026;40.104;0.959684
63.755;-72.90287922509015;-57.17588249780238;40.644;0.9455776363636365
63.855;-71.21215882152319;-56.81017002463341;40.895999999999994;0.9402587272727273
63.965;-69.51521794870496;-56.42128967214376;41.4;0.9267172727272728
64.064;-67.81827716622502;-56.03240957297385;41.831999999999994;0.9234578181818182
64.158;-66.1271926658228;-55.61711904127151;42.083999999999996;0.9100110909090909
64.264;-64.42988768871874;-55.17866065958515;42.48;0.899628
64.367;-62.71428546588868;-54.720277005806565;42.912;0.8850118181818182
64.473;-61.010760077275336;-54.25865105679259;43.272;0.873446909090909
64.572;-59.2979039112106;-53.762273233849555;43.70399999999999;0.8603489090909091
64.674;-57.578827251680195;-53.242727594450116;44.064;0.8503394545454546
64.774;-55.86871712002903;-52.708355627488345;44.495999999999995;0.8381674545454545
64.876;-54.15238647907972;-52.150815865024924;44.81999999999999;0.8224056363636363
64.982;-52.42983532138169;-51.57010831870139;45.324;0.8076827272727273
65.086;-50.73143771849573;-50.98291592206806;45.75599999999999;0.8006685454545454
65.185;-49.0237092981115;-50.360971712041646;45.971999999999994;0.7864983636363636
65.286;-47.30976034048945;-49.7158597423695;46.476;0.772792
65.394;-45.619964918121696;-49.0642629256472;46.62;0.7611061818181819
65.488;-43.951212727464736;-48.39459722163156;46.44;0.7487761818181818
65.596;-42.32180109899491;-47.72678809892386;46.331999999999994;0.735554909090909
65.695;-40.69824564829469;-47.03256863402203;46.26;0.7203365454545455
65.796;-39.1109204441309;-46.3286217036657;45.971999999999994;0.7113198181818182
65.893;-37.52945139165968;-45.598264436237514;45.936;0.6972723636363637
66.005;-35.97213583532721;-44.86142228031531;45.864;0.6848496363636364
66.107;-34.454160798341036;-44.126436666585505;45.647999999999996;0.6732832727272727
66.204;-32.942041892558336;-43.36504070041701;45.36;0.6614970909090909
66.312;-31.454076460562646;-42.59715982945636;45.395999999999994;0.6508252727272726
66.406;-29.97818774264306;-41.82603664789349;45.108;0.6414085454545455
66.507;-28.49918871372938;-41.04332973295823;45.035999999999994;0.6336047272727273
66.611;-27.059530176222324;-40.26247931038961;44.855999999999995;0.6272556363636363
66.714;-25.607794885523617;-39.48487176513299;44.711999999999996;0.6311676363636363
66.81;-24.156059575267136;-38.70726449787617;44.568;0.6294481818181819
66.914;-22.719511287286878;-37.93799891229719;44.495999999999995;0.6285403636363636
67.035;-21.28296298533678;-37.1687335963361;44.208;0.6294707272727273
67.119;-19.846414664760232;-36.39946855278686;44.208;0.6294707272727273
67.224;-18.412976637482643;-35.641787784174085;44.172;0.6278816363636364
67.331;-16.991615324281156;-34.880864672362804;44.172;0.6278816363636364
67.427;-15.573364309035242;-34.13152582803741;43.668;0.6268483636363636
67.527;-14.152002962306142;-33.37060324382037;43.70399999999999;0.6293130909090909
67.63;-12.733751918189228;-32.62126492522657;43.523999999999994;0.6277141818181817
67.73;-11.327577579766512;-31.868684250395745;43.416;0.6352792727272727
67.833;-9.924513547681272;-31.127687834203243;43.272;0.6224056363636363
67.935;-8.518339176662266;-30.37510767998174;43.092;0.6336458181818182
68.049;-7.127351834438741;-29.630869156681;42.983999999999995;0.6259867272727273
68.141;-5.739474798552692;-28.89821487944573;42.803999999999995;0.6307401818181819
68.248;-4.348487427458167;-28.153976862784475;42.803999999999995;0.6327916363636363
68.345;-2.9726870795711875;-27.41808046400547;42.587999999999994;0.6258989090909091
68.445;-1.5968867177143693;-26.682184313889593;42.516;0.6268320000000001
68.547;-0.22419666685163975;-25.957872399128973;42.156;0.6255552727272727
68.645;1.1364166773855686;-25.230318098329008;42.12;0.627828
68.754;2.4970300449058414;-24.502764044329524;41.867999999999995;0.6248927272727274
68.853;3.8455667067319155;-23.771967600565404;41.831999999999994;0.6260969090909091
68.964;5.1789163472130895;-23.04951274720952;41.651999999999994;0.6236987272727272
69.066;6.524342710152268;-22.33030076092109;41.327999999999996;0.6214820000000001
69.161;7.8545820489525795;-21.619430355727673;41.327999999999996;0.6214820000000001
69.269;9.18793173134327;-20.896976204123348;41.004;0.61936
69.366;10.51817109901458;-20.186106264125556;41.004;0.6266330909090909
69.777;15.726963361725211;-17.37460753461346;40.211999999999996;0.6241238181818182
69.985;18.299430317245424;-15.991334137972444;39.959999999999994;0.6224343636363637
70.085;19.587218987755477;-15.293905781581998;39.708;0.6217070909090909
70.188;20.85982062947005;-14.604818962980062;39.599999999999994;0.6203367272727273
70.284;22.132422285154462;-13.915732359979302;39.312;0.6224238181818182
70.383;23.389836908318102;-13.234987278003246;39.20399999999999;0.6195450909090908
70.483;24.647251542657614;-12.55424240976572;39.20399999999999;0.6204432727272727
70.589;25.904666197486222;-11.87349774921313;38.843999999999994;0.6230694545454545
70.692;27.158970517106354;-11.204337255097926;38.592;0.6233178181818182
70.796;28.386011104099452;-10.540275614243;38.519999999999996;0.6232423636363635
70.894;29.60994134657085;-9.887798124924302;37.943999999999996;0.6222958181818182
71.003;30.80349751189351;-9.252003429923207;37.44;0.6258392727272727
71.101;31.99394333269447;-8.627792872488499;36.936;0.6277821818181818
71.207;33.15712541714311;-8.008681131992489;36.396;0.6309434545454545
71.299;34.30201010592282;-7.409494808875024;35.568;0.632084
71.405;35.431707757525146;-6.8186499467119575;35.135999999999996;0.634216
71.506;36.54310801345855;-6.247730485163629;34.379999999999995;0.6332087272727273
71.609;37.62724452931434;-5.681909799575806;33.696;0.6391581818181818
71.713;38.70827069506049;-5.127673211507499;33.083999999999996;0.6375845454545455
71.817;39.75892276875675;-4.590119334869087;32.507999999999996;0.6448034545454546
71.915;40.794387796893716;-4.060906878206879;32.507999999999996;0.6448034545454546
72.03;41.8115554144606;-3.5516197737306356;30.959999999999997;0.6458209090909091
72.124;42.801459297537804;-3.0474314047023654;30.959999999999997;0.6458209090909091
72.216;43.77617613505572;-2.551584434695542;29.843999999999998;0.6571618181818182
72.323;44.732595566660166;-2.0756627987138927;29.267999999999997;0.6451754545454546
72.425;45.67693830933422;-1.596498603001237;28.727999999999998;0.6561825454545455
72.526;46.60298364330083;-1.1372597268782556;28.223999999999997;0.6510189090909091
72.628;47.513841927051544;-0.6863622227683663;27.647999999999996;0.6574763636363636
72.73;48.406402797438204;-0.25539001915603876;27.072;0.6537621818181818
72.836;49.28688698448241;0.1788247567601502;26.567999999999998;0.6644452727272728
72.933;50.14907375071198;0.5931142442859709;26.028;0.6597956363636365
73.05;50.98399678431451;1.0023050550371408;25.415999999999997;0.6629423636363636
73.143;51.81580944824964;1.3999118488281965;24.983999999999998;0.667158909090909
73.241;52.620358381420374;1.7924199788831174;24.516;0.6623149090909092
73.343;53.433873631991446;2.1701014190912247;23.976;0.6725441818181819
73.445;54.23220182210207;2.539441529661417;23.616;0.6784570909090909
73.546;55.03638595342636;2.882371026556939;23.291999999999998;0.6906434545454546
73.648;55.85264676436782;3.2220577718690038;22.823999999999998;0.7130750909090909
73.752;56.68684018403292;3.5320912301540375;22.895999999999997;0.7286176363636364
73.856;57.533110276795924;3.8388819261454046;22.86;0.765348
73.953;58.38523628655821;4.119262021500617;22.644;0.776084
74.465;62.798658083193004;5.318687479477376;22.247999999999998;0.9031110909090909
74.564;63.70458179805428;5.510107513982803;22.247999999999998;0.9230252727272727
74.668;64.61636140942574;5.675116956233978;22.067999999999998;0.9563194545454545
74.77;65.54607358761132;5.810473132412881;21.924;0.9782839999999999
74.874;66.47267536073923;5.934245325624943;21.887999999999998;1.0168076363636362
74.976;67.41720969136804;6.028364258818328;21.816;1.0510552727272726
75.092;68.37071028351784;6.1076565310359;21.671999999999997;1.0825516363636363
75.184;69.31487969961017;6.152197008486837;21.671999999999997;1.119547090909091
75.279;70.28009204845876;6.178668146952987;21.564;1.1518905454545454
75.384;71.25116026587784;6.178728728555143;21.383999999999997;1.2060154545454544
75.484;72.21289730351418;6.144037538208067;21.311999999999998;1.2368669090909092
75.586;73.19567725714296;6.091277022380382;21.131999999999998;1.2726712727272729
75.688;74.18431307841092;6.012105964124203;20.988;1.3123634545454546
75.789;75.13946437742561;5.904668533243239;21.168;1.3414721818181818
75.89;76.12773524783552;5.775919103063643;20.808;1.3923754545454547
76.0;77.0945982709527;5.615660627838224;20.735999999999997;1.4371783636363635
76.103;78.06420677434653;5.417407737113535;20.808;1.4860865454545453
76.203;79.0186281837523;5.210813622921705;20.628;1.5257961818181818
76.298;79.96371840685606;4.969467795453966;20.628;1.5720623636363638
76.4;80.89051116537303;4.708196860738099;20.412;1.6122565454545454
76.501;81.82315978128463;4.420515439007431;20.375999999999998;1.6629236363636364
76.606;82.72543426789343;4.116151608526707;20.34;1.69944
76.701;83.60630091559142;3.7802787953987718;20.16;1.7456076363636364
76.809;84.46887010615319;3.424480895511806;20.052;1.805005090909091
76.911;85.32521850336343;3.0455152289941907;20.016;1.853391818181818
77.031;86.13600575178862;2.6415259740315378;19.979999999999997;1.8956389090909092
77.172;87.3079982213676;1.991521359886974;19.619999999999997;1.954629818181818
77.267;88.06078278273344;1.5161730190739036;19.619999999999997;1.954629818181818
77.371;88.77111659385264;1.0273850033991039;19.584;2.108853090909091
77.472;89.45107632037252;0.521914629265666;19.584;2.108853090909091
77.572;90.08858531340957;0.0030045825988054276;19.511999999999997;2.2058632727272727
77.671;90.69883059896529;-0.5210039289668202;19.439999999999998;2.271020727272727
77.778;91.26351478882134;-1.0700359935872257;19.259999999999998;2.3128176363636364
77.88;91.80990157742053;-1.6389930956065655;19.188;2.3666187272727273
77.991;92.30798173882067;-2.194979407824576;18.863999999999997;2.429293818181818
78.088;92.76361119095236;-2.764405387919396;18.791999999999998;2.471352181818182
78.19;93.17990031372756;-3.335687153507024;18.863999999999997;2.5165652727272727
78.284;93.55373874306679;-3.9204085897654295;18.683999999999997;2.5713036363636363
78.389;93.90927979163826;-4.525055063422769;18.756;2.632229636363636
78.487;94.21651423722506;-5.1167307696305215;18.828;2.679484
78.59;94.48440837208182;-5.710262268781662;18.648;2.7399383636363637
78.796;94.86905612237751;-6.881580761168152;18.54;2.832845818181818
79.008;95.11152968555689;-8.051981302443892;18.36;2.9279165454545457
79.107;95.16478972882032;-8.625138744246215;18.144;2.9755867272727277
79.211;95.18181984312832;-9.188568140380085;17.927999999999997;3.0202007272727274
79.308;95.16262002382427;-9.742269490845501;17.964;3.0851818181818182
79.405;95.10719027556479;-10.28624280449003;17.927999999999997;3.1203494545454546
79.512;95.01553059369326;-10.82048808503896;17.784;3.1750118181818183
79.614;94.87556432560086;-11.341762663330883;17.747999999999998;3.226348
79.716;94.71144478023052;-11.856551898177713;17.639999999999997;3.2592978181818184
79.818;94.49901864584535;-12.358370441943407;17.784;3.317558181818182
79.92;94.25347294099629;-12.83887710236013;17.424;3.3769996363636365
80.039;93.98377394676208;-13.312898428644985;17.604;3.41793
80.126;93.66887872293591;-13.762365208007395;17.136;3.468592181818182
80.232;93.30256654322147;-14.210445204284042;17.459999999999997;3.5177294545454547
80.324;92.91521143633872;-14.640456007327884;17.459999999999997;3.5654992727272727
80.43;92.49784709326923;-15.037571066524833;17.639999999999997;3.6099565454545455
80.533;92.04425280541182;-15.424958149902523;17.532;3.6623481818181816
80.635;91.56961556896567;-15.794276046101004;17.496;3.7207179999999997
80.738;91.02562876790762;-16.13255409291014;17.676;3.756610181818182
80.836;90.4574886597693;-16.464346843771636;17.712;3.8247107272727274
80.942;89.88349261227995;-16.76972920494154;17.927999999999997;3.868272909090909
81.062;89.26430028676987;-17.05055705877021;18.0;3.9112796363636364
81.197;88.2934258794412;-17.43566049123183;18.215999999999998;3.961247636363636
