time;LAT;LON;GSPEED;CRS
74.518;118.47751234006137;-50.01803109655157;30.851999999999997;0.8198903636363636
74.623;119.66923814918846;-49.630132062826306;31.067999999999998;0.8206547272727273
74.725;120.85510791372508;-49.21582283638418;31.499999999999996;0.8115738181818183
74.827;122.04408796783537;-48.789929904043674;32.04;0.778734909090909
74.928;123.25447559170425;-48.33252820093185;32.471999999999994;0.7865865454545454
75.027;124.48316046223044;-47.85520158754662;33.192;0.7567909090909091
75.133;125.72703226935118;-47.369533928111196;33.839999999999996;0.7491963636363637
75.349;128.28760028630495;-46.368076915387064;34.559999999999995;0.7575234545454546
75.49;130.27179322578013;-45.58443046500906;35.964;0.7516530909090908
75.589;131.59471004549414;-45.04547374276444;36.791999999999994;0.7374069090909091
76.105;138.51650797203183;-42.122707448899746;40.104;0.7190270909090909
76.214;139.95195402763784;-41.5021959845908;40.284;0.7120892727272727
76.316;141.3994767004624;-40.88492740876973;40.715999999999994;0.7096272727272727
76.413;142.8528553256765;-40.29406938329339;41.147999999999996;0.7117152727272728
76.509;144.3393534803763;-39.72452337387949;40.967999999999996;0.7374356363636363
76.608;145.82585160061717;-39.15497760893777;40.788;0.7589121818181818
76.714;147.3302822848782;-38.61508503975347;40.86;0.762144
76.816;148.82263630162925;-38.07195006264374;40.644;0.7774392727272728
76.91;150.31810062006116;-37.517231499776244;40.644;0.7703558181818182
77.017;151.78630133066326;-36.96761169517413;40.355999999999995;0.7692365454545456
77.127;153.24553572759032;-36.403165648691356;40.355999999999995;0.755246
77.252;154.7047700965777;-35.838719840627164;40.175999999999995;0.7520603636363636
77.377;156.852908606641;-34.97491036215797;40.068;0.747894909090909
77.483;158.30006629414856;-34.40722248144448;39.888;0.7465447272727272
77.683;161.14296480175108;-33.27046058792621;39.708;0.7378921818181817
77.778;162.5538925761357;-32.693045418243855;39.672;0.7343492727272727
77.888;163.96482033003122;-32.11563047161326;39.528;0.7321134545454546
77.987;165.35159484948963;-31.531730426009744;39.419999999999995;0.7297541818181817
78.097;166.72629273775965;-30.944587935693562;39.239999999999995;0.7155225454545455
78.207;168.08305808063596;-30.327792724128813;39.096;0.7126154545454545
78.36;170.0893873469904;-29.41349068796262;39.059999999999995;0.6957054545454546
78.504;172.08675034157932;-28.484362666495144;38.843999999999994;0.6845950909090909
78.606;173.41625209897757;-27.872666786890477;38.772;0.6907843636363635
78.7;174.7247109869495;-27.242901978548616;38.663999999999994;0.6777894545454545
78.809;176.02109327632934;-26.609894710592926;38.592;0.6667207272727272
78.908;177.28124575596303;-25.967159625142813;38.376;0.6666074545454546
79.009;178.55658519547433;-25.316083628684282;38.448;0.6395650909090909
79.118;179.8077714415267;-24.658522485289723;38.376;0.6482241818181818
79.224;181.02272789087147;-23.99123350577429;38.267999999999994;0.6352345454545454
79.37;182.8482729513198;-22.97871662210673;37.872;0.6111841818181818
79.468;184.03011000156403;-22.290116304531693;38.123999999999995;0.5986641818181818
79.567;185.17882763128728;-21.580204346217215;37.692;0.5783054545454546
79.676;186.31857905350626;-20.855466106906533;37.763999999999996;0.5695130909090909
79.776;187.42210071720183;-20.12099999655038;37.583999999999996;0.5496463636363637
79.877;188.4956133486703;-19.353638446424156;37.547999999999995;0.5268014545454546
79.98;189.5087430458516;-18.57006363151595;37.476;0.505113090909091
80.084;190.4766767732799;-17.761934444773942;37.331999999999994;0.4655930909090909
80.192;191.4025249099359;-16.917667095083743;37.331999999999994;0.4655930909090909
80.295;192.2800667397678;-16.060429125558585;37.187999999999995;0.40241781818181815
80.387;193.1124126315117;-15.178636748809367;37.187999999999995;0.37036236363636366
80.482;193.88748600985855;-14.269047257956117;36.827999999999996;0.34993036363636365
80.593;194.62632969208062;-13.349729798268527;37.08;0.30133763636363636
80.796;195.9501320067793;-11.457356361672282;36.467999999999996;0.24754218181818183
80.9;196.55613345839083;-10.502369523979723;36.54;0.2189881818181818
81.0;197.14109220169485;-9.52931359410286;36.215999999999994;0.20932745454545454
81.108;197.66566809266806;-8.540044233202934;36.288;0.18277709090909092
81.204;198.15401432011276;-7.541046828497201;36.288;0.18277709090909092
81.317;198.58197769988328;-6.5258359531871974;35.964;0.12431672727272727
81.402;198.9616348296404;-5.497654300183058;35.964;0.08681636363636364
81.512;199.2719429116696;-4.438432663213462;36.0;0.05523672727272727
81.614;199.55498754698783;-3.3843093966133893;35.784;0.009313272727272727
81.716;199.76246238034219;-2.322313657030463;35.711999999999996;-0.005605818181817829
81.816;199.9305971711874;-1.2621735511347651;35.568;-0.045514363636363506
81.916;200.06561268866062;-0.18072152137756348;35.315999999999995;-0.07691290909090909
82.016;200.1129818102345;0.911845751106739;35.315999999999995;-0.07691290909090909
82.126;200.12101088557392;2.0025574332103133;35.244;-0.15244381818181824
82.225;200.05658052768558;3.1127254595048726;35.099999999999994;-0.17810345454545418
82.329;199.9013933679089;4.2224250244908035;35.172;-0.22852254545454528
